Time	T_surf	T_magma	T_eqm	T_skin	F_int	F_atm	F_net	F_olr	F_sct	F_ins	gravity	Phi_global	RF_depth	M_core	M_mantle	M_mantle_solid	M_mantle_liquid	R_star	age_star	z_obs	transit_depth	contrast_ratio	P_surf	atm_kg_per_mol	H2O_mol_atm	H2O_mol_solid	H2O_mol_liquid	H2O_mol_total	H2O_kg_atm	H2O_kg_solid	H2O_kg_liquid	H2O_kg_total	H2O_vmr	H2O_bar	CO2_mol_atm	CO2_mol_solid	CO2_mol_liquid	CO2_mol_total	CO2_kg_atm	CO2_kg_solid	CO2_kg_liquid	CO2_kg_total	CO2_vmr	CO2_bar	H2_mol_atm	H2_mol_solid	H2_mol_liquid	H2_mol_total	H2_kg_atm	H2_kg_solid	H2_kg_liquid	H2_kg_total	H2_vmr	H2_bar	CH4_mol_atm	CH4_mol_solid	CH4_mol_liquid	CH4_mol_total	CH4_kg_atm	CH4_kg_solid	CH4_kg_liquid	CH4_kg_total	CH4_vmr	CH4_bar	CO_mol_atm	CO_mol_solid	CO_mol_liquid	CO_mol_total	CO_kg_atm	CO_kg_solid	CO_kg_liquid	CO_kg_total	CO_vmr	CO_bar	N2_mol_atm	N2_mol_solid	N2_mol_liquid	N2_mol_total	N2_kg_atm	N2_kg_solid	N2_kg_liquid	N2_kg_total	N2_vmr	N2_bar	S2_mol_atm	S2_mol_solid	S2_mol_liquid	S2_mol_total	S2_kg_atm	S2_kg_solid	S2_kg_liquid	S2_kg_total	S2_vmr	S2_bar	SO2_mol_atm	SO2_mol_solid	SO2_mol_liquid	SO2_mol_total	SO2_kg_atm	SO2_kg_solid	SO2_kg_liquid	SO2_kg_total	SO2_vmr	SO2_bar	H_kg_atm	H_kg_solid	H_kg_liquid	H_kg_total	O_kg_atm	O_kg_solid	O_kg_liquid	O_kg_total	C_kg_atm	C_kg_solid	C_kg_liquid	C_kg_total	N_kg_atm	N_kg_solid	N_kg_liquid	N_kg_total	S_kg_atm	S_kg_solid	S_kg_liquid	S_kg_total	H/O_atm	H/C_atm	H/N_atm	H/S_atm	O/C_atm	O/N_atm	O/S_atm	C/N_atm	C/S_atm	N/S_atm
3.671000e+03	1.731589e+03	1.731589e+03	2.798065e+02	2.352883e+02	1.242978e+05	1.222182e+05	2.079608e+03	1.224036e+05	2.317178e+01	1.029863e+03	9.819944e+00	1.453071e-01	3.493148e-02	1.935247e+24	4.208261e+24	3.596771e+24	6.114903e+23	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.152388e-07	7.103084e+02	1.801528e-02	2.047962e+23	0.000000e+00	4.740273e+23	6.788235e+23	3.689462e+21	0.000000e+00	8.539734e+21	1.222920e+22	1.000000e+00	7.103084e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.128692e+20	0.000000e+00	9.556390e+20	1.368508e+21	3.276535e+21	0.000000e+00	7.583963e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
3.806000e+03	1.729807e+03	1.729807e+03	2.798065e+02	2.352883e+02	1.222182e+05	1.217151e+05	5.030984e+02	1.219005e+05	2.317178e+01	1.029863e+03	9.819944e+00	1.076007e-01	3.493148e-02	1.935247e+24	4.208261e+24	3.755449e+24	4.528119e+23	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.143529e-07	9.479521e+02	1.801528e-02	2.733137e+23	0.000000e+00	4.055098e+23	6.788235e+23	4.923823e+21	0.000000e+00	7.305372e+21	1.222920e+22	1.000000e+00	9.479521e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.510005e+20	0.000000e+00	8.175077e+20	1.368508e+21	4.372746e+21	0.000000e+00	6.487751e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
3.928000e+03	1.717847e+03	1.717847e+03	2.798065e+02	2.352883e+02	1.217151e+05	1.183784e+05	3.336676e+03	1.185638e+05	2.317178e+01	1.029863e+03	9.819944e+00	6.898009e-02	2.567186e-02	1.935247e+24	4.208261e+24	3.917975e+24	2.902862e+23	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.084766e-07	1.298956e+03	1.801528e-02	3.745152e+23	0.000000e+00	3.043084e+23	6.788235e+23	6.746995e+21	0.000000e+00	5.482200e+21	1.222920e+22	1.000000e+00	1.298956e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.550225e+20	0.000000e+00	6.134857e+20	1.368508e+21	5.991868e+21	0.000000e+00	4.868630e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
3.997000e+03	1.700671e+03	1.700671e+03	2.798065e+02	2.352883e+02	1.183784e+05	1.137073e+05	4.671120e+03	1.138927e+05	2.317178e+01	1.029863e+03	9.819944e+00	4.524508e-02	1.870070e-02	1.935247e+24	4.208261e+24	4.017858e+24	1.904031e+23	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.002503e-07	1.588776e+03	1.801528e-02	4.580761e+23	0.000000e+00	2.207474e+23	6.788235e+23	8.252369e+21	0.000000e+00	3.976827e+21	1.222920e+22	1.000000e+00	1.588776e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.234814e+20	0.000000e+00	4.450268e+20	1.368508e+21	7.328760e+21	0.000000e+00	3.531738e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
4.033000e+03	1.683667e+03	1.683667e+03	2.798065e+02	2.352883e+02	1.137073e+05	1.092201e+05	4.487224e+03	1.094055e+05	2.317178e+01	1.029863e+03	9.819944e+00	3.281507e-02	1.404067e-02	1.935247e+24	4.208261e+24	4.070167e+24	1.380944e+23	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	1.923478e-07	1.768542e+03	1.801528e-02	5.099063e+23	0.000000e+00	1.689172e+23	6.788235e+23	9.186104e+21	0.000000e+00	3.043091e+21	1.222920e+22	1.000000e+00	1.768542e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.027971e+21	0.000000e+00	3.405372e+20	1.368508e+21	8.157991e+21	0.000000e+00	2.702507e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
4.059000e+03	1.666879e+03	1.666879e+03	2.798065e+02	2.352883e+02	1.092201e+05	1.049213e+05	4.298812e+03	1.051067e+05	2.317178e+01	1.029863e+03	9.819944e+00	2.366083e-02	9.370542e-03	1.935247e+24	4.208261e+24	4.108690e+24	9.957093e+22	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	1.847772e-07	1.914851e+03	1.801528e-02	5.520903e+23	0.000000e+00	1.267332e+23	6.788235e+23	9.946062e+21	0.000000e+00	2.283134e+21	1.222920e+22	1.000000e+00	1.914851e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.113014e+21	0.000000e+00	2.554941e+20	1.368508e+21	8.832893e+21	0.000000e+00	2.027604e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
4.071000e+03	1.650214e+03	1.650214e+03	2.798065e+02	2.352883e+02	1.049213e+05	1.007807e+05	4.140597e+03	1.009661e+05	2.317178e+01	1.029863e+03	9.819944e+00	1.972590e-02	7.031695e-03	1.935247e+24	4.208261e+24	4.125249e+24	8.301175e+22	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	1.774852e-07	1.981618e+03	1.801528e-02	5.713405e+23	0.000000e+00	1.074830e+23	6.788235e+23	1.029286e+22	0.000000e+00	1.936336e+21	1.222920e+22	1.000000e+00	1.981618e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.151822e+21	0.000000e+00	2.166857e+20	1.368508e+21	9.140877e+21	0.000000e+00	1.719621e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
4.089000e+03	1.633747e+03	1.633747e+03	2.798065e+02	2.352883e+02	1.007807e+05	9.681048e+04	3.970218e+03	9.699586e+04	2.317178e+01	1.029863e+03	9.819944e+00	1.394561e-02	4.690322e-03	1.935247e+24	4.208261e+24	4.149574e+24	5.868679e+22	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	1.704932e-07	2.084126e+03	1.801528e-02	6.008957e+23	0.000000e+00	7.792784e+22	6.788235e+23	1.082530e+22	0.000000e+00	1.403892e+21	1.222920e+22	1.000000e+00	2.084126e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.211406e+21	0.000000e+00	1.571025e+20	1.368508e+21	9.613730e+21	0.000000e+00	1.246767e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
4.099000e+03	1.617425e+03	1.617425e+03	2.798065e+02	2.352883e+02	9.681048e+04	9.299204e+04	3.818444e+03	9.317741e+04	2.317178e+01	1.029863e+03	9.819944e+00	1.075297e-02	2.346425e-03	1.935247e+24	4.208261e+24	4.163010e+24	4.525131e+22	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	1.637686e-07	2.143077e+03	1.801528e-02	6.178922e+23	0.000000e+00	6.093127e+22	6.788235e+23	1.113150e+22	0.000000e+00	1.097694e+21	1.222920e+22	1.000000e+00	2.143077e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.245671e+21	0.000000e+00	1.228374e+20	1.368508e+21	9.885658e+21	0.000000e+00	9.748394e+20	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
4.117000e+03	1.601252e+03	1.601252e+03	2.798065e+02	2.352883e+02	9.299204e+04	8.932091e+04	3.671133e+03	8.950628e+04	2.317178e+01	1.029863e+03	9.819944e+00	5.569471e-03	2.346425e-03	1.935247e+24	4.208261e+24	4.184823e+24	2.343779e+22	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	1.573033e-07	2.242441e+03	1.801528e-02	6.465410e+23	0.000000e+00	3.228252e+22	6.788235e+23	1.164762e+22	0.000000e+00	5.815786e+20	1.222920e+22	1.000000e+00	2.242441e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.303427e+21	0.000000e+00	6.508156e+19	1.368508e+21	1.034401e+22	0.000000e+00	5.164880e+20	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
4.128000e+03	1.587029e+03	1.587029e+03	2.798065e+02	2.352883e+02	8.932091e+04	8.618276e+04	3.138152e+03	8.636813e+04	2.317178e+01	1.029863e+03	9.819944e+00	2.071943e-03	2.346425e-03	1.935247e+24	4.208261e+24	4.199542e+24	8.719276e+21	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	1.517767e-07	2.312113e+03	1.801528e-02	6.666287e+23	0.000000e+00	1.219481e+22	6.788235e+23	1.200950e+22	0.000000e+00	2.196930e+20	1.222920e+22	1.000000e+00	2.312113e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.343923e+21	0.000000e+00	2.458474e+19	1.368508e+21	1.066539e+22	0.000000e+00	1.951048e+20	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
