# Spectrum of hd97658 (muscles) at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
7.3092797e+01	9.6588436e-02 
7.3192797e+01	9.6588436e-02 
7.3292797e+01	9.6588436e-02 
7.3392797e+01	9.6588436e-02 
7.3492797e+01	9.6588436e-02 
7.3592797e+01	9.6588436e-02 
7.3692797e+01	9.6588436e-02 
7.3792797e+01	9.6588436e-02 
7.3892797e+01	9.6588436e-02 
7.3992797e+01	9.6588436e-02 
7.4092797e+01	9.6588436e-02 
7.4192797e+01	9.6588436e-02 
7.4292797e+01	9.6588436e-02 
7.4392797e+01	9.6588436e-02 
7.4492797e+01	9.6588436e-02 
7.4592797e+01	9.6588436e-02 
7.4692797e+01	9.6588436e-02 
7.4792797e+01	9.6588436e-02 
7.4892797e+01	9.6588436e-02 
7.4992797e+01	9.6588436e-02 
7.5092797e+01	9.6588436e-02 
7.5192797e+01	9.6588436e-02 
7.5292797e+01	9.6588436e-02 
7.5392797e+01	9.6588436e-02 
7.5492797e+01	9.6588436e-02 
7.5592797e+01	9.6588436e-02 
7.5692797e+01	9.6588436e-02 
7.5792797e+01	9.6588436e-02 
7.5892797e+01	9.6588436e-02 
7.5992797e+01	9.6588436e-02 
7.6092797e+01	9.6588436e-02 
7.6192797e+01	9.6588436e-02 
7.6292797e+01	9.6588436e-02 
7.6392797e+01	9.6588436e-02 
7.6492797e+01	9.6588436e-02 
7.6592797e+01	9.6588436e-02 
7.6692797e+01	9.6588436e-02 
7.6792797e+01	9.6588436e-02 
7.6892797e+01	9.6588436e-02 
7.6992797e+01	9.6588436e-02 
7.7092797e+01	9.6588436e-02 
7.7192797e+01	9.6588436e-02 
7.7292797e+01	9.6588436e-02 
7.7392797e+01	9.6588436e-02 
7.7492797e+01	9.6588436e-02 
7.7592797e+01	9.6588436e-02 
7.7692797e+01	9.6588436e-02 
7.7792797e+01	9.6588436e-02 
7.7892797e+01	9.6588436e-02 
7.7992797e+01	9.6588436e-02 
7.8092797e+01	9.6588436e-02 
7.8192797e+01	9.6588436e-02 
7.8292797e+01	9.6588436e-02 
7.8392797e+01	9.6588436e-02 
7.8492797e+01	9.6588436e-02 
7.8592797e+01	9.6588436e-02 
7.8692797e+01	9.6588436e-02 
7.8792797e+01	9.6588436e-02 
7.8892797e+01	9.6588436e-02 
7.8992797e+01	9.6588436e-02 
7.9092797e+01	9.6588436e-02 
7.9192797e+01	9.6588436e-02 
7.9292797e+01	9.6588436e-02 
7.9392797e+01	9.6588436e-02 
7.9492797e+01	9.6588436e-02 
7.9592797e+01	9.6588436e-02 
7.9692797e+01	9.6588436e-02 
7.9792797e+01	9.6588436e-02 
7.9892797e+01	9.6588436e-02 
7.9992797e+01	1.4383162e-01 
8.0092797e+01	2.0697624e-01 
8.0192797e+01	2.0697624e-01 
8.0292797e+01	2.0697624e-01 
8.0392797e+01	2.0697624e-01 
8.0492797e+01	2.0697624e-01 
8.0592797e+01	2.0697624e-01 
8.0692797e+01	2.0697624e-01 
8.0792797e+01	2.0697624e-01 
8.0892797e+01	2.0697624e-01 
8.0992797e+01	2.0697624e-01 
8.1092797e+01	2.0697624e-01 
8.1192797e+01	2.0697624e-01 
8.1292797e+01	2.0697624e-01 
8.1392797e+01	2.0697624e-01 
8.1492797e+01	2.0697624e-01 
8.1592797e+01	2.0697624e-01 
8.1692797e+01	2.0697624e-01 
8.1792797e+01	2.0697624e-01 
8.1892797e+01	2.0697624e-01 
8.1992797e+01	2.0697624e-01 
8.2092797e+01	2.0697624e-01 
8.2192797e+01	2.0697624e-01 
8.2292797e+01	2.0697624e-01 
8.2392797e+01	2.0697624e-01 
8.2492797e+01	2.0697624e-01 
8.2592797e+01	2.0697624e-01 
8.2692797e+01	2.0697624e-01 
8.2792797e+01	2.0697624e-01 
8.2892797e+01	2.0697624e-01 
8.2992797e+01	2.0697624e-01 
8.3092797e+01	2.0697624e-01 
8.3192797e+01	2.0697624e-01 
8.3292797e+01	2.0697624e-01 
8.3392797e+01	2.0697624e-01 
8.3492797e+01	2.0697624e-01 
8.3592797e+01	2.0697624e-01 
8.3692797e+01	2.0697624e-01 
8.3792797e+01	2.0697624e-01 
8.3892797e+01	2.0697624e-01 
8.3992797e+01	2.0697624e-01 
8.4092797e+01	2.0697624e-01 
8.4192797e+01	2.0697624e-01 
8.4292797e+01	2.0697624e-01 
8.4392797e+01	2.0697624e-01 
8.4492797e+01	2.0697624e-01 
8.4592797e+01	2.0697624e-01 
8.4692797e+01	2.0697624e-01 
8.4792797e+01	2.0697624e-01 
8.4892797e+01	2.0697624e-01 
8.4992797e+01	2.0697624e-01 
8.5092797e+01	2.0697624e-01 
8.5192797e+01	2.0697624e-01 
8.5292797e+01	2.0697624e-01 
8.5392797e+01	2.0697624e-01 
8.5492797e+01	2.0697624e-01 
8.5592797e+01	2.0697624e-01 
8.5692797e+01	2.0697624e-01 
8.5792797e+01	2.0697624e-01 
8.5892797e+01	2.0697624e-01 
8.5992797e+01	2.0697624e-01 
8.6092797e+01	2.0697624e-01 
8.6192797e+01	2.0697624e-01 
8.6292797e+01	2.0697624e-01 
8.6392797e+01	2.0697624e-01 
8.6492797e+01	2.0697624e-01 
8.6592797e+01	2.0697624e-01 
8.6692797e+01	2.0697624e-01 
8.6792797e+01	2.0697624e-01 
8.6892797e+01	2.0697624e-01 
8.6992797e+01	2.0697624e-01 
8.7092797e+01	2.0697624e-01 
8.7192797e+01	2.0697624e-01 
8.7292797e+01	2.0697624e-01 
8.7392797e+01	2.0697624e-01 
8.7492797e+01	2.0697624e-01 
8.7592797e+01	2.0697624e-01 
8.7692797e+01	2.0697624e-01 
8.7792797e+01	2.0697624e-01 
8.7892797e+01	2.0697624e-01 
8.7992797e+01	2.0697624e-01 
8.8092797e+01	2.0697624e-01 
8.8192797e+01	2.0697624e-01 
8.8292797e+01	2.0697624e-01 
8.8392797e+01	2.0697624e-01 
8.8492797e+01	2.0697624e-01 
8.8592797e+01	2.0697624e-01 
8.8692797e+01	2.0697624e-01 
8.8792797e+01	2.0697624e-01 
8.8892797e+01	2.0697624e-01 
8.8992797e+01	2.0697624e-01 
8.9092797e+01	2.0697624e-01 
8.9192797e+01	2.0697624e-01 
8.9292797e+01	2.0697624e-01 
8.9392797e+01	2.0697624e-01 
8.9492797e+01	2.0697624e-01 
8.9592797e+01	2.0697624e-01 
8.9692797e+01	2.0697624e-01 
8.9792797e+01	2.0697624e-01 
8.9892797e+01	2.0697624e-01 
8.9992797e+01	2.0697624e-01 
9.0092797e+01	2.0697624e-01 
9.0192797e+01	2.0697624e-01 
9.0292797e+01	2.0697624e-01 
9.0392797e+01	2.0697624e-01 
9.0492797e+01	2.0697624e-01 
9.0592797e+01	2.0697624e-01 
9.0692797e+01	2.0697624e-01 
9.0792797e+01	2.0697624e-01 
9.0892797e+01	2.0697624e-01 
9.0992797e+01	2.0697624e-01 
9.1092797e+01	2.0697624e-01 
9.1192797e+01	1.5366650e-01 
9.1292797e+01	8.2413409e-02 
9.1392797e+01	8.2413409e-02 
9.1492797e+01	8.2413409e-02 
9.1592797e+01	8.2413409e-02 
9.1692797e+01	8.2413409e-02 
9.1792797e+01	8.2413409e-02 
9.1892797e+01	8.2413409e-02 
9.1992797e+01	8.2413409e-02 
9.2092797e+01	8.2413409e-02 
9.2192797e+01	8.2413409e-02 
9.2292797e+01	8.2413409e-02 
9.2392797e+01	8.2413409e-02 
9.2492797e+01	8.2413409e-02 
9.2592797e+01	8.2413409e-02 
9.2692797e+01	8.2413409e-02 
9.2792797e+01	8.2413409e-02 
9.2892797e+01	8.2413409e-02 
9.2992797e+01	8.2413409e-02 
9.3092797e+01	8.2413409e-02 
9.3192797e+01	8.2413409e-02 
9.3292797e+01	8.2413409e-02 
9.3392797e+01	8.2413409e-02 
9.3492797e+01	8.2413409e-02 
9.3592797e+01	8.2413409e-02 
9.3692797e+01	8.2413409e-02 
9.3792797e+01	8.2413409e-02 
9.3892797e+01	8.2413409e-02 
9.3992797e+01	8.2413409e-02 
9.4092797e+01	8.2413409e-02 
9.4192797e+01	8.2413409e-02 
9.4292797e+01	8.2413409e-02 
9.4392797e+01	8.2413409e-02 
9.4492797e+01	8.2413409e-02 
9.4592797e+01	8.2413409e-02 
9.4692797e+01	8.2413409e-02 
9.4792797e+01	8.2413409e-02 
9.4892797e+01	8.2413409e-02 
9.4992797e+01	8.2413409e-02 
9.5092797e+01	8.2413409e-02 
9.5192797e+01	8.2413409e-02 
9.5292797e+01	8.2413409e-02 
9.5392797e+01	8.2413409e-02 
9.5492797e+01	8.2413409e-02 
9.5592797e+01	8.2413409e-02 
9.5692797e+01	8.2413409e-02 
9.5792797e+01	8.2413409e-02 
9.5892797e+01	8.2413409e-02 
9.5992797e+01	8.2413409e-02 
9.6092797e+01	8.2413409e-02 
9.6192797e+01	8.2413409e-02 
9.6292797e+01	8.2413409e-02 
9.6392797e+01	8.2413409e-02 
9.6492797e+01	8.2413409e-02 
9.6592797e+01	8.2413409e-02 
9.6692797e+01	8.2413409e-02 
9.6792797e+01	8.2413409e-02 
9.6892797e+01	8.2413409e-02 
9.6992797e+01	8.2413409e-02 
9.7092797e+01	8.2413409e-02 
9.7192797e+01	8.2413409e-02 
9.7292797e+01	8.2413409e-02 
9.7392797e+01	8.2413409e-02 
9.7492797e+01	8.2413409e-02 
9.7592797e+01	8.2413409e-02 
9.7692797e+01	8.2413409e-02 
9.7792797e+01	8.2413409e-02 
9.7892797e+01	8.2413409e-02 
9.7992797e+01	8.2413409e-02 
9.8092797e+01	8.2413409e-02 
9.8192797e+01	8.2413409e-02 
9.8292797e+01	8.2413409e-02 
9.8392797e+01	8.2413409e-02 
9.8492797e+01	8.2413409e-02 
9.8592797e+01	8.2413409e-02 
9.8692797e+01	8.2413409e-02 
9.8792797e+01	8.2413409e-02 
9.8892797e+01	8.2413409e-02 
9.8992797e+01	8.2413409e-02 
9.9092797e+01	8.2413409e-02 
9.9192797e+01	8.2413409e-02 
9.9292797e+01	8.2413409e-02 
9.9392797e+01	8.2413409e-02 
9.9492797e+01	8.2413409e-02 
9.9592797e+01	8.2413409e-02 
9.9692797e+01	8.2413409e-02 
9.9792797e+01	8.2413409e-02 
9.9892797e+01	8.2413409e-02 
9.9992797e+01	8.2413409e-02 
1.0009280e+02	8.2413409e-02 
1.0019280e+02	8.2413409e-02 
1.0029280e+02	8.2413409e-02 
1.0039280e+02	8.2413409e-02 
1.0049280e+02	8.2413409e-02 
1.0059280e+02	8.2413409e-02 
1.0069280e+02	8.2413409e-02 
1.0079280e+02	8.2413409e-02 
1.0089280e+02	8.2413409e-02 
1.0099280e+02	8.2413409e-02 
1.0109280e+02	8.2413409e-02 
1.0119280e+02	8.2413409e-02 
1.0129280e+02	8.2413409e-02 
1.0139280e+02	8.2413409e-02 
1.0149280e+02	8.2413409e-02 
1.0159280e+02	8.2413409e-02 
1.0169280e+02	8.2413409e-02 
1.0179280e+02	8.2413409e-02 
1.0189280e+02	8.2413409e-02 
1.0199280e+02	8.2413409e-02 
1.0209280e+02	8.2413409e-02 
1.0219280e+02	8.2413409e-02 
1.0229280e+02	8.2413409e-02 
1.0239280e+02	8.2413409e-02 
1.0249280e+02	8.2413409e-02 
1.0259280e+02	8.2413409e-02 
1.0269280e+02	8.2413409e-02 
1.0279280e+02	8.2413409e-02 
1.0289280e+02	8.2413409e-02 
1.0299280e+02	8.2413409e-02 
1.0309280e+02	8.2413409e-02 
1.0319280e+02	8.2413409e-02 
1.0329280e+02	8.2413409e-02 
1.0339280e+02	8.2413409e-02 
1.0349280e+02	8.2413409e-02 
1.0359280e+02	8.2413409e-02 
1.0369280e+02	8.2413409e-02 
1.0379280e+02	8.2413409e-02 
1.0389280e+02	8.2413409e-02 
1.0399280e+02	8.2413409e-02 
1.0409280e+02	8.2413409e-02 
1.0419280e+02	8.2413409e-02 
1.0429280e+02	8.2413409e-02 
1.0439280e+02	8.2413409e-02 
1.0449280e+02	8.2413409e-02 
1.0459280e+02	8.2413409e-02 
1.0469280e+02	8.2413409e-02 
1.0479280e+02	8.2413409e-02 
1.0489280e+02	8.2413409e-02 
1.0499280e+02	8.2413409e-02 
1.0509280e+02	8.2413409e-02 
1.0519280e+02	8.2413409e-02 
1.0529280e+02	8.2413409e-02 
1.0539280e+02	8.2413409e-02 
1.0549280e+02	8.2413409e-02 
1.0559280e+02	8.2413409e-02 
1.0569280e+02	8.2413409e-02 
1.0579280e+02	8.2413409e-02 
1.0589280e+02	8.2413409e-02 
1.0599280e+02	8.2413409e-02 
1.0609280e+02	8.2413409e-02 
1.0619280e+02	8.2413409e-02 
1.0629280e+02	8.2413409e-02 
1.0639280e+02	8.2413409e-02 
1.0649280e+02	8.2413409e-02 
1.0659280e+02	8.2413409e-02 
1.0669280e+02	8.2413409e-02 
1.0679280e+02	8.2413409e-02 
1.0689280e+02	8.2413409e-02 
1.0699280e+02	8.2413409e-02 
1.0709280e+02	8.2413409e-02 
1.0719280e+02	8.2413409e-02 
1.0729280e+02	8.2413409e-02 
1.0739280e+02	8.2413409e-02 
1.0749280e+02	8.2413409e-02 
1.0759280e+02	8.2413409e-02 
1.0769280e+02	8.2413409e-02 
1.0779280e+02	8.2413409e-02 
1.0789280e+02	8.2413409e-02 
1.0799280e+02	8.2413409e-02 
1.0809280e+02	8.2413409e-02 
1.0819280e+02	8.2413409e-02 
1.0829280e+02	8.2413409e-02 
1.0839280e+02	8.2413409e-02 
1.0849280e+02	8.2413409e-02 
1.0859280e+02	8.2413409e-02 
1.0869280e+02	8.2413409e-02 
1.0879280e+02	8.2413409e-02 
1.0889280e+02	8.2413409e-02 
1.0899280e+02	8.2413409e-02 
1.0909280e+02	8.2413409e-02 
1.0919280e+02	8.2413409e-02 
1.0929280e+02	8.2413409e-02 
1.0939280e+02	8.2413409e-02 
1.0949280e+02	8.2413409e-02 
1.0959280e+02	8.2413409e-02 
1.0969280e+02	8.2413409e-02 
1.0979280e+02	8.2413409e-02 
1.0989280e+02	8.2413409e-02 
1.0999280e+02	8.2413409e-02 
1.1009280e+02	8.2413409e-02 
1.1019280e+02	8.2413409e-02 
1.1029280e+02	8.2413409e-02 
1.1039280e+02	8.2413409e-02 
1.1049280e+02	8.2413409e-02 
1.1059280e+02	8.2413409e-02 
1.1069280e+02	8.2413409e-02 
1.1079280e+02	8.2413409e-02 
1.1089280e+02	8.2413409e-02 
1.1099280e+02	8.2413409e-02 
1.1109280e+02	8.2413409e-02 
1.1119280e+02	8.2413409e-02 
1.1129280e+02	8.2413409e-02 
1.1139280e+02	8.2413409e-02 
1.1149280e+02	8.2413409e-02 
1.1159280e+02	8.2413409e-02 
1.1169280e+02	8.2413409e-02 
1.1179280e+02	8.2413409e-02 
1.1189280e+02	8.2413409e-02 
1.1199280e+02	8.2413409e-02 
1.1209280e+02	8.2413409e-02 
1.1219280e+02	8.2413409e-02 
1.1229280e+02	8.2413409e-02 
1.1239280e+02	8.2413409e-02 
1.1249280e+02	8.2413409e-02 
1.1259280e+02	8.2413409e-02 
1.1269280e+02	8.2413409e-02 
1.1279280e+02	8.2413409e-02 
1.1289280e+02	8.2413409e-02 
1.1299280e+02	8.2413409e-02 
1.1309280e+02	8.2413409e-02 
1.1319280e+02	8.2413409e-02 
1.1329280e+02	8.2413409e-02 
1.1339280e+02	8.2413409e-02 
1.1349280e+02	8.2413409e-02 
1.1359280e+02	8.2413409e-02 
1.1369280e+02	8.2413409e-02 
1.1379280e+02	8.2413409e-02 
1.1389280e+02	8.2413409e-02 
1.1399280e+02	8.2413409e-02 
1.1409280e+02	8.2413409e-02 
1.1419280e+02	8.2413409e-02 
1.1429280e+02	8.2413409e-02 
1.1439280e+02	8.2413409e-02 
1.1449280e+02	8.2413409e-02 
1.1459280e+02	8.2413409e-02 
1.1469280e+02	8.2413409e-02 
1.1479280e+02	8.2413409e-02 
1.1489280e+02	8.2413409e-02 
1.1499280e+02	8.2413409e-02 
1.1509280e+02	8.2413409e-02 
1.1519280e+02	8.2413409e-02 
1.1529280e+02	8.2413409e-02 
1.1539280e+02	8.2413409e-02 
1.1549280e+02	8.2413409e-02 
1.1559280e+02	8.2413409e-02 
1.1569280e+02	8.2413409e-02 
1.1579280e+02	8.2413409e-02 
1.1589280e+02	8.2413409e-02 
1.1599280e+02	8.2413409e-02 
1.1609280e+02	8.2413409e-02 
1.1619280e+02	8.2413409e-02 
1.1629280e+02	8.2413409e-02 
1.1639280e+02	8.2413409e-02 
1.1649280e+02	8.2413409e-02 
1.1659280e+02	8.2413409e-02 
1.1669280e+02	8.2413409e-02 
1.1679280e+02	8.2413409e-02 
1.1689280e+02	8.2413409e-02 
1.1699280e+02	5.1001860e-02 
1.1709280e+02	9.4840641e-03 
1.1719280e+02	6.9340883e-03 
1.1729280e+02	8.2404079e-03 
1.1739280e+02	6.4725995e-03 
1.1749280e+02	4.9866025e-02 
1.1759280e+02	1.4452591e-01 
1.1769280e+02	2.4866622e-02 
1.1779280e+02	1.0232506e-02 
1.1789280e+02	6.1785005e-03 
1.1799280e+02	7.7027330e-03 
1.1809280e+02	4.9158877e-03 
1.1819280e+02	4.0337094e-03 
1.1829280e+02	7.0871237e-03 
1.1839280e+02	7.8281527e-03 
1.1849280e+02	9.8562394e-03 
1.1859280e+02	6.7614231e-03 
1.1869280e+02	6.4059411e-03 
1.1879280e+02	7.5878730e-03 
1.1889280e+02	6.7516074e-03 
1.1899280e+02	1.5434915e-02 
1.1909280e+02	1.5540829e-02 
1.1919280e+02	9.3298321e-03 
1.1929280e+02	1.4635321e-02 
1.1939280e+02	2.0570867e-02 
1.1949280e+02	2.6682047e-02 
1.1959280e+02	8.5112655e-03 
1.1969280e+02	1.1710406e-02 
1.1979280e+02	1.6144717e-02 
1.1989280e+02	1.7193943e-02 
1.1999280e+02	1.8406527e-02 
1.2009280e+02	1.8684198e-02 
1.2019280e+02	1.4040669e-02 
1.2029280e+02	9.2010688e-03 
1.2039280e+02	1.5291310e-02 
1.2049280e+02	1.7958169e-02 
1.2059280e+02	5.5472289e-02 
1.2069280e+02	3.3071613e-01 
1.2079280e+02	2.0638958e-02 
1.2089280e+02	3.2724083e-02 
1.2099280e+02	4.0432457e-02 
1.2109280e+02	5.8041286e-02 
1.2119280e+02	1.0760355e-01 
1.2129280e+02	2.0918964e-01 
1.2139280e+02	6.1172924e-01 
1.2149280e+02	1.7362411e+01 
1.2159280e+02	1.6264619e+02 
1.2169280e+02	1.3204710e+00 
1.2179280e+02	4.3016437e-01 
1.2189280e+02	1.8039724e-01 
1.2199280e+02	8.6101585e-02 
1.2209280e+02	5.3065648e-02 
1.2219280e+02	3.7350938e-02 
1.2229280e+02	2.8747764e-02 
1.2239280e+02	2.1835369e-02 
1.2249280e+02	2.0839834e-02 
1.2259280e+02	1.3485265e-02 
1.2269280e+02	1.3411185e-02 
1.2279280e+02	1.0538857e-02 
1.2289280e+02	1.0651431e-02 
1.2299280e+02	1.0092920e-02 
1.2309280e+02	1.0252872e-02 
1.2319280e+02	8.7558280e-03 
1.2329280e+02	8.5020288e-03 
1.2339280e+02	6.8487392e-03 
1.2349280e+02	1.0208078e-02 
1.2359280e+02	7.2711018e-03 
1.2369280e+02	3.9852531e-03 
1.2379280e+02	4.1694223e-03 
1.2389280e+02	5.3338323e-02 
1.2399280e+02	6.7160487e-03 
1.2409280e+02	5.9137045e-03 
1.2419280e+02	1.2775666e-02 
1.2429280e+02	2.9835420e-02 
1.2439280e+02	7.7210507e-03 
1.2449280e+02	5.5461583e-03 
1.2459280e+02	4.5208813e-03 
1.2469280e+02	6.4631914e-03 
1.2479280e+02	8.6076670e-03 
1.2489280e+02	6.2781557e-03 
1.2499280e+02	4.6920291e-03 
1.2509280e+02	9.7301316e-03 
1.2519280e+02	2.2523935e-03 
1.2529280e+02	3.8940308e-03 
1.2539280e+02	1.4619792e-02 
1.2549280e+02	7.8383192e-03 
1.2559280e+02	6.6429138e-03 
1.2569280e+02	1.0185128e-02 
1.2579280e+02	5.5555776e-03 
1.2589280e+02	1.3086961e-02 
1.2599280e+02	2.6431984e-02 
1.2609280e+02	2.3533431e-02 
1.2619280e+02	7.1752430e-03 
1.2629280e+02	2.0288081e-03 
1.2639280e+02	3.6208863e-03 
1.2649280e+02	9.1567544e-02 
1.2659280e+02	7.4443578e-03 
1.2669280e+02	4.4592455e-03 
1.2679280e+02	6.5161802e-03 
1.2689280e+02	3.2536055e-03 
1.2699280e+02	4.6713392e-03 
1.2709280e+02	5.8398289e-03 
1.2719280e+02	3.7353928e-03 
1.2729280e+02	1.3517406e-03 
1.2739280e+02	4.3084083e-03 
1.2749280e+02	1.2299477e-02 
1.2759280e+02	5.4255030e-03 
1.2769280e+02	6.4114881e-03 
1.2779280e+02	1.0552432e-02 
1.2789280e+02	5.7582681e-03 
1.2799280e+02	6.2255972e-03 
1.2809280e+02	6.4754682e-03 
1.2819280e+02	2.4981679e-03 
1.2829280e+02	3.2284074e-03 
1.2839280e+02	3.0925448e-03 
1.2849280e+02	2.4367827e-03 
1.2859280e+02	3.7630877e-03 
1.2869280e+02	3.1859188e-03 
1.2879280e+02	9.1349989e-03 
1.2889280e+02	7.7622847e-03 
1.2899280e+02	9.1097495e-03 
1.2909280e+02	4.4009241e-03 
1.2919280e+02	4.0123999e-03 
1.2929280e+02	2.7147713e-03 
1.2939280e+02	3.8270574e-03 
1.2949280e+02	9.7712602e-03 
1.2959280e+02	1.0552337e-02 
1.2969280e+02	4.9651178e-03 
1.2979280e+02	5.6157476e-03 
1.2989280e+02	1.3261641e-02 
1.2999280e+02	4.6038627e-03 
1.3009280e+02	1.3326272e-01 
1.3019280e+02	9.1604399e-01 
1.3029280e+02	8.2728962e-03 
1.3039280e+02	1.4399273e-02 
1.3049280e+02	2.8960201e+00 
1.3059280e+02	3.9767312e+00 
1.3069280e+02	1.4544552e-01 
1.3079280e+02	0.0000000e+00 
1.3089280e+02	0.0000000e+00 
1.3099280e+02	0.0000000e+00 
1.3109280e+02	0.0000000e+00 
1.3119280e+02	0.0000000e+00 
1.3129280e+02	0.0000000e+00 
1.3139280e+02	0.0000000e+00 
1.3149280e+02	0.0000000e+00 
1.3159280e+02	0.0000000e+00 
1.3169280e+02	0.0000000e+00 
1.3179280e+02	0.0000000e+00 
1.3189280e+02	0.0000000e+00 
1.3199280e+02	0.0000000e+00 
1.3209280e+02	0.0000000e+00 
1.3219280e+02	0.0000000e+00 
1.3229280e+02	0.0000000e+00 
1.3239280e+02	0.0000000e+00 
1.3249280e+02	0.0000000e+00 
1.3259280e+02	0.0000000e+00 
1.3269280e+02	0.0000000e+00 
1.3279280e+02	0.0000000e+00 
1.3289280e+02	0.0000000e+00 
1.3299280e+02	0.0000000e+00 
1.3309280e+02	0.0000000e+00 
1.3319280e+02	0.0000000e+00 
1.3329280e+02	0.0000000e+00 
1.3339280e+02	1.6103922e-02 
1.3349280e+02	1.8774674e-01 
1.3359280e+02	4.7972532e-01 
1.3369280e+02	3.0363765e-03 
1.3379280e+02	6.7906131e-03 
1.3389280e+02	4.5233649e-03 
1.3399280e+02	7.1687551e-03 
1.3409280e+02	5.6858478e-03 
1.3419280e+02	5.7760063e-03 
1.3429280e+02	4.2219145e-03 
1.3439280e+02	6.4135998e-03 
1.3449280e+02	1.9993127e-03 
1.3459280e+02	2.7091020e-03 
1.3469280e+02	6.7455526e-03 
1.3479280e+02	6.9995060e-03 
1.3489280e+02	6.5297900e-03 
1.3499280e+02	8.5137730e-03 
1.3509280e+02	3.9320330e-03 
1.3519280e+02	2.1379970e-02 
1.3529280e+02	5.8014740e-03 
1.3539280e+02	6.8400772e-03 
1.3549280e+02	5.4485348e-03 
1.3559280e+02	5.6095028e-03 
1.3569280e+02	1.1445532e-02 
1.3579280e+02	6.4803092e-03 
1.3589280e+02	6.2047231e-03 
1.3599280e+02	6.0836420e-03 
1.3609280e+02	7.4231358e-03 
1.3619280e+02	8.0034813e-03 
1.3629280e+02	5.2381014e-03 
1.3639280e+02	1.3321038e-02 
1.3649280e+02	5.4674822e-03 
1.3659280e+02	6.1172398e-03 
1.3669280e+02	3.7868732e-03 
1.3679280e+02	4.9588677e-03 
1.3689280e+02	8.2424824e-03 
1.3699280e+02	6.8569434e-03 
1.3709280e+02	1.0789336e-02 
1.3719280e+02	1.1327875e-02 
1.3729280e+02	6.9670902e-03 
1.3739280e+02	8.0439862e-03 
1.3749280e+02	6.1758117e-03 
1.3759280e+02	8.8534310e-03 
1.3769280e+02	9.0433047e-03 
1.3779280e+02	7.5008252e-03 
1.3789280e+02	9.1202801e-03 
1.3799280e+02	6.4919826e-03 
1.3809280e+02	5.6066669e-03 
1.3819280e+02	7.8830104e-03 
1.3829280e+02	4.5006718e-03 
1.3839280e+02	6.0362354e-03 
1.3849280e+02	3.9149089e-03 
1.3859280e+02	1.2741475e-02 
1.3869280e+02	1.0284860e-02 
1.3879280e+02	8.3931645e-03 
1.3889280e+02	6.2954401e-03 
1.3899280e+02	8.2263877e-03 
1.3909280e+02	7.3857560e-03 
1.3919280e+02	6.0450898e-03 
1.3929280e+02	1.1413643e-02 
1.3939280e+02	1.8566809e-01 
1.3949280e+02	7.6502423e-03 
1.3959280e+02	7.2119039e-03 
1.3969280e+02	8.2280810e-03 
1.3979280e+02	9.7261767e-03 
1.3989280e+02	9.9648195e-03 
1.3999280e+02	9.9753424e-03 
1.4009280e+02	2.5816780e-02 
1.4019280e+02	1.1139923e-02 
1.4029280e+02	9.7398180e-02 
1.4039280e+02	7.5710036e-03 
1.4049280e+02	1.4703898e-02 
1.4059280e+02	9.7283567e-03 
1.4069280e+02	8.6152467e-03 
1.4079280e+02	1.1747008e-02 
1.4089280e+02	1.2511396e-02 
1.4099280e+02	6.5920536e-03 
1.4109280e+02	1.1274209e-02 
1.4119280e+02	8.9410220e-03 
1.4129280e+02	1.1422099e-02 
1.4139280e+02	1.1130891e-02 
1.4149280e+02	1.0152371e-02 
1.4159280e+02	8.7445171e-03 
1.4169280e+02	1.0442953e-02 
1.4179280e+02	8.3982391e-03 
1.4189280e+02	9.0623860e-03 
1.4199280e+02	1.1987450e-02 
1.4209280e+02	8.8394916e-03 
1.4219280e+02	9.5812438e-03 
1.4229280e+02	8.8985134e-03 
1.4239280e+02	9.1341603e-03 
1.4249280e+02	2.7961306e-02 
1.4259280e+02	1.1998202e-02 
1.4269280e+02	1.1549888e-02 
1.4279280e+02	8.3908928e-03 
1.4289280e+02	9.7635701e-03 
1.4299280e+02	1.0631152e-02 
1.4309280e+02	9.8378742e-03 
1.4319280e+02	1.4429946e-02 
1.4329280e+02	2.1391377e-02 
1.4339280e+02	7.6571101e-03 
1.4349280e+02	1.1325433e-02 
1.4359280e+02	1.1248502e-02 
1.4369280e+02	1.3607838e-02 
1.4379280e+02	7.4613744e-03 
1.4389280e+02	1.2195662e-02 
1.4399280e+02	1.1457406e-02 
1.4409280e+02	1.2618161e-02 
1.4419280e+02	1.6156637e-02 
1.4429280e+02	1.3117424e-02 
1.4439280e+02	1.3843251e-02 
1.4449280e+02	1.1662320e-02 
1.4459280e+02	1.3564176e-02 
1.4469280e+02	1.0580872e-02 
1.4479280e+02	1.5359534e-02 
1.4489280e+02	1.1227253e-02 
1.4499280e+02	1.2732666e-02 
1.4509280e+02	1.2776361e-02 
1.4519280e+02	1.2028174e-02 
1.4529280e+02	1.6325028e-02 
1.4539280e+02	9.2096033e-03 
1.4549280e+02	1.2522739e-02 
1.4559280e+02	1.0938769e-02 
1.4569280e+02	1.0271112e-02 
1.4579280e+02	1.6026215e-02 
1.4589280e+02	1.4923807e-02 
1.4599280e+02	1.8333035e-02 
1.4609280e+02	4.7089404e-03 
1.4619280e+02	1.4084249e-02 
1.4629280e+02	2.0735667e-02 
1.4639280e+02	1.2256641e-02 
